Method,Similarity_measure,Number_of_neighbors,Train_percentage,Test_percentage,Error_measure,Error_value,Time
User_based,mean_squared_difference,25,70,50,MAE,1.421974805259421,233.3593943119049
User_based,mean_squared_difference,25,70,50,Zero-one,0.13621773382500837,233.3593943119049
User_based,mean_squared_difference,50,70,50,RMSE,1.795658181817731,352.57149624824524
User_based,mean_squared_difference,50,70,50,MAE,1.0854584218113161,352.57149624824524
User_based,mean_squared_difference,50,70,50,Zero-one,0.13990948709353002,352.57149624824524
User_based,mean_squared_difference,100,70,50,RMSE,1.3967327087444315,591.4991843700409
User_based,mean_squared_difference,100,70,50,MAE,0.7798893434681775,591.4991843700409
User_based,mean_squared_difference,100,70,50,Zero-one,0.12092272879651357,591.4991843700409
User_based,mean_absolute_difference,10,70,50,RMSE,2.6341687799463904,156.33980655670166
User_based,mean_absolute_difference,10,70,50,MAE,1.950954202485521,156.33980655670166
User_based,mean_absolute_difference,10,70,50,Zero-one,0.11630070398927254,156.33980655670166
User_based,mean_absolute_difference,25,70,50,RMSE,2.1751401877025294,230.70987010002136
User_based,mean_absolute_difference,25,70,50,MAE,1.4432214239980066,230.70987010002136
User_based,mean_absolute_difference,25,70,50,Zero-one,0.14157308079114986,230.70987010002136
User_based,mean_absolute_difference,50,70,50,RMSE,1.7713308597057411,352.7664797306061
User_based,mean_absolute_difference,50,70,50,MAE,1.0642247347055114,352.7664797306061
User_based,mean_absolute_difference,50,70,50,Zero-one,0.13733238350653704,352.7664797306061
User_based,mean_absolute_difference,100,70,50,RMSE,1.3769255546817136,587.6774666309357
User_based,mean_absolute_difference,100,70,50,MAE,0.7623741003114545,587.6774666309357
User_based,mean_absolute_difference,100,70,50,Zero-one,0.11816124706671137,587.6774666309357
User_based,pearson_correlation,10,90,10,RMSE,2.6563615116199744,242.0295693874359
User_based,pearson_correlation,10,90,10,MAE,2.0961074733357434,242.0295693874359
User_based,pearson_correlation,10,90,10,Zero-one,0.15642163075623153,242.0295693874359
User_based,pearson_correlation,25,90,10,RMSE,2.2067590528509338,317.5596640110016
User_based,pearson_correlation,25,90,10,MAE,1.6158855163349624,317.5596640110016
User_based,pearson_correlation,25,90,10,Zero-one,0.1884241656104774,317.5596640110016
User_based,pearson_correlation,50,90,10,RMSE,1.8664851999707177,435.3909480571747
User_based,pearson_correlation,50,90,10,MAE,1.3043519253606417,435.3909480571747
User_based,pearson_correlation,50,90,10,Zero-one,0.19782425010561894,435.3909480571747
User_based,pearson_correlation,100,90,10,RMSE,1.5019193172503964,676.7877371311188
User_based,pearson_correlation,100,90,10,MAE,1.0266929125883,676.7877371311188
User_based,pearson_correlation,100,90,10,Zero-one,0.1930713983945923,676.7877371311188
User_based,cosine_similarity,10,90,10,RMSE,2.712224833499742,198.4401729106903
User_based,cosine_similarity,10,90,10,MAE,2.0078388029646477,198.4401729106903
User_based,cosine_similarity,10,90,10,Zero-one,0.13878326996197718,198.4401729106903
User_based,cosine_similarity,25,90,10,RMSE,2.427191980248884,272.3491530418396
User_based,cosine_similarity,25,90,10,MAE,1.7441747025899481,272.3491530418396
User_based,cosine_similarity,25,90,10,Zero-one,0.16624419095901985,272.3491530418396
User_based,cosine_similarity,50,90,10,RMSE,2.227483479794272,390.89072251319885
User_based,cosine_similarity,50,90,10,MAE,1.587856796683783,390.89072251319885
User_based,cosine_similarity,50,90,10,Zero-one,0.1838825517532742,390.89072251319885
User_based,cosine_similarity,100,90,10,RMSE,1.942768162270811,629.2135801315308
User_based,cosine_similarity,100,90,10,MAE,1.3555336680192565,629.2135801315308
User_based,cosine_similarity,100,90,10,Zero-one,0.19127587663709336,629.2135801315308
User_based,mean_squared_difference,10,90,10,RMSE,2.803680411413922,189.37774872779846
User_based,mean_squared_difference,10,90,10,MAE,2.090957248874184,189.37774872779846
User_based,mean_squared_difference,10,90,10,Zero-one,0.08312209547950992,189.37774872779846
User_based,mean_squared_difference,25,90,10,RMSE,2.332924622418491,255.30636167526245
User_based,mean_squared_difference,25,90,10,MAE,1.5029566533978636,255.30636167526245
User_based,mean_squared_difference,25,90,10,Zero-one,0.09716941275876637,255.30636167526245
User_based,mean_squared_difference,50,90,10,RMSE,1.9529412517382327,373.23758268356323
User_based,mean_squared_difference,50,90,10,MAE,1.1041367436564178,373.23758268356323
User_based,mean_squared_difference,50,90,10,Zero-one,0.10266159695817491,373.23758268356323
User_based,mean_squared_difference,100,90,10,RMSE,1.4835285612069868,611.0036971569061
User_based,mean_squared_difference,100,90,10,MAE,0.705625612523864,611.0036971569061
User_based,mean_squared_difference,100,90,10,Zero-one,0.08217152513730461,611.0036971569061
User_based,mean_absolute_difference,10,90,10,RMSE,2.8168626604759157,185.18451189994812
User_based,mean_absolute_difference,10,90,10,MAE,2.109543643177195,185.18451189994812
User_based,mean_absolute_difference,10,90,10,Zero-one,0.08386142796789185,185.18451189994812
User_based,mean_absolute_difference,25,90,10,RMSE,2.37534335987231,253.88785791397095
User_based,mean_absolute_difference,25,90,10,MAE,1.5568935899086649,253.88785791397095
User_based,mean_absolute_difference,25,90,10,Zero-one,0.10171102661596958,253.88785791397095
User_based,mean_absolute_difference,50,90,10,RMSE,1.9764651340553023,375.0268783569336
User_based,mean_absolute_difference,50,90,10,MAE,1.130777078512392,375.0268783569336
User_based,mean_absolute_difference,50,90,10,Zero-one,0.10076045627376426,375.0268783569336
User_based,mean_absolute_difference,100,90,10,RMSE,1.5583325644594022,608.9605093002319
User_based,mean_absolute_difference,100,90,10,MAE,0.7601468456372366,608.9605093002319
User_based,mean_absolute_difference,100,90,10,Zero-one,0.08417828474862696,608.9605093002319
User_based,pearson_correlation,10,90,20,RMSE,2.645595543600046,241.06518387794495
User_based,pearson_correlation,10,90,20,MAE,2.0892016492930363,241.06518387794495
User_based,pearson_correlation,10,90,20,Zero-one,0.1467324612934388,241.06518387794495
User_based,pearson_correlation,25,90,20,RMSE,2.2246273558268648,316.90807461738586
User_based,pearson_correlation,25,90,20,MAE,1.637421026539773,316.90807461738586
User_based,pearson_correlation,25,90,20,Zero-one,0.1826845252082191,316.90807461738586
User_based,pearson_correlation,50,90,20,RMSE,1.8618600595337493,432.0894329547882
User_based,pearson_correlation,50,90,20,MAE,1.2928055829878966,432.0894329547882
User_based,pearson_correlation,50,90,20,Zero-one,0.189707840526357,432.0894329547882
User_based,pearson_correlation,100,90,20,RMSE,1.4791505844598183,675.8414661884308
User_based,pearson_correlation,100,90,20,MAE,0.9963766837177174,675.8414661884308
User_based,pearson_correlation,100,90,20,Zero-one,0.1805696979191144,675.8414661884308
User_based,cosine_similarity,10,90,20,RMSE,2.7433971316881447,196.3974254131317
User_based,cosine_similarity,10,90,20,MAE,2.0512015742456984,196.3974254131317
User_based,cosine_similarity,10,90,20,Zero-one,0.1384820239680426,196.3974254131317
User_based,cosine_similarity,25,90,20,RMSE,2.46125723221341,267.58803153038025
User_based,cosine_similarity,25,90,20,MAE,1.783014477889132,267.58803153038025
User_based,cosine_similarity,25,90,20,Zero-one,0.15644500143599382,267.58803153038025
User_based,cosine_similarity,50,90,20,RMSE,2.2099930516030195,390.6204204559326
User_based,cosine_similarity,50,90,20,MAE,1.5697383127231563,390.6204204559326
User_based,cosine_similarity,50,90,20,Zero-one,0.17516513929140232,390.6204204559326
User_based,cosine_similarity,100,90,20,RMSE,1.9347350253179596,627.4916260242462
User_based,cosine_similarity,100,90,20,MAE,1.3415389768196557,627.4916260242462
User_based,cosine_similarity,100,90,20,Zero-one,0.18234510848280724,627.4916260242462
User_based,mean_squared_difference,10,90,20,RMSE,2.7993741474041713,184.66724276542664
User_based,mean_squared_difference,10,90,20,MAE,2.0876036594189182,184.66724276542664
User_based,mean_squared_difference,10,90,20,Zero-one,0.08132946920445941,184.66724276542664
User_based,mean_squared_difference,25,90,20,RMSE,2.3693074459047825,255.54515480995178
User_based,mean_squared_difference,25,90,20,MAE,1.5503041630765888,255.54515480995178
User_based,mean_squared_difference,25,90,20,Zero-one,0.09973629931333386,255.54515480995178
User_based,mean_squared_difference,50,90,20,RMSE,1.966107653485345,373.24486804008484
User_based,mean_squared_difference,50,90,20,MAE,1.1186086925290162,373.24486804008484
User_based,mean_squared_difference,50,90,20,Zero-one,0.0957155165661471,373.24486804008484
User_based,mean_squared_difference,100,90,20,RMSE,1.4967808606668145,611.3917286396027
User_based,mean_squared_difference,100,90,20,MAE,0.7105168155788002,611.3917286396027
User_based,mean_squared_difference,100,90,20,Zero-one,0.07493276937938957,611.3917286396027
User_based,mean_absolute_difference,10,90,20,RMSE,2.8112112230754236,185.05265164375305
User_based,mean_absolute_difference,10,90,20,MAE,2.098783746123133,185.05265164375305
User_based,mean_absolute_difference,10,90,20,Zero-one,0.0822693924440615,185.05265164375305
User_based,mean_absolute_difference,25,90,20,RMSE,2.3484620395574343,256.50048661231995
User_based,mean_absolute_difference,25,90,20,MAE,1.5229006347507472,256.50048661231995
User_based,mean_absolute_difference,25,90,20,Zero-one,0.09511501005195687,256.50048661231995
User_based,mean_absolute_difference,50,90,20,RMSE,1.9505730244787252,373.6288843154907
User_based,mean_absolute_difference,50,90,20,MAE,1.1031469371394254,373.6288843154907
User_based,mean_absolute_difference,50,90,20,Zero-one,0.09642045899584867,373.6288843154907
User_based,mean_absolute_difference,100,90,20,RMSE,1.5176899722994917,608.8522987365723
User_based,mean_absolute_difference,100,90,20,MAE,0.7277046652213752,608.8522987365723
User_based,mean_absolute_difference,100,90,20,Zero-one,0.07830082765463042,608.8522987365723
User_based,pearson_correlation,10,90,30,RMSE,2.643795862595612,243.3071572780609
User_based,pearson_correlation,10,90,30,MAE,2.0769668272844246,243.3071572780609
User_based,pearson_correlation,10,90,30,Zero-one,0.14696359104568008,243.3071572780609
User_based,pearson_correlation,25,90,30,RMSE,2.216436325236872,317.8653874397278
User_based,pearson_correlation,25,90,30,MAE,1.6233161199564674,317.8653874397278
User_based,pearson_correlation,25,90,30,Zero-one,0.178364275897412,317.8653874397278
User_based,pearson_correlation,50,90,30,RMSE,1.8898626196693546,433.015056848526
User_based,pearson_correlation,50,90,30,MAE,1.3227292526921925,433.015056848526
User_based,pearson_correlation,50,90,30,Zero-one,0.19496144797223322,433.015056848526
User_based,pearson_correlation,100,90,30,RMSE,1.5073505749275538,676.0061068534851
User_based,pearson_correlation,100,90,30,MAE,1.0224075520901654,676.0061068534851
User_based,pearson_correlation,100,90,30,Zero-one,0.18947564583381862,676.0061068534851
User_based,cosine_similarity,10,90,30,RMSE,2.7473784362675304,199.1708846092224
User_based,cosine_similarity,10,90,30,MAE,2.0619777524635907,199.1708846092224
User_based,cosine_similarity,10,90,30,Zero-one,0.13589880966246592,199.1708846092224
User_based,cosine_similarity,25,90,30,RMSE,2.4632367881857014,270.95567417144775
User_based,cosine_similarity,25,90,30,MAE,1.7872738395793568,270.95567417144775
User_based,cosine_similarity,25,90,30,Zero-one,0.15694518856716905,270.95567417144775
User_based,cosine_similarity,50,90,30,RMSE,2.2277597971734573,389.33401441574097
User_based,cosine_similarity,50,90,30,MAE,1.5821822727167867,389.33401441574097
User_based,cosine_similarity,50,90,30,Zero-one,0.174776957301591,389.33401441574097
User_based,cosine_similarity,100,90,30,RMSE,1.9545983194834444,622.0523934364319
User_based,cosine_similarity,100,90,30,MAE,1.3550880363328215,622.0523934364319
User_based,cosine_similarity,100,90,30,Zero-one,0.1894639986955205,622.0523934364319
User_based,mean_squared_difference,10,90,30,RMSE,2.7957853070306977,187.68586421012878
User_based,mean_squared_difference,10,90,30,MAE,2.0795777337242662,187.68586421012878
User_based,mean_squared_difference,10,90,30,Zero-one,0.07765147103356705,187.68586421012878
User_based,mean_squared_difference,25,90,30,RMSE,2.357065571931101,255.28335189819336
User_based,mean_squared_difference,25,90,30,MAE,1.5358476409097899,255.28335189819336
User_based,mean_squared_difference,25,90,30,Zero-one,0.09648489366162734,255.28335189819336
User_based,mean_squared_difference,50,90,30,RMSE,1.9583092011179875,371.4771800041199
User_based,mean_squared_difference,50,90,30,MAE,1.1044775008412926,371.4771800041199
User_based,mean_squared_difference,50,90,30,Zero-one,0.09464464581052436,371.4771800041199
User_based,mean_squared_difference,100,90,30,RMSE,1.533725483298734,612.6957569122314
User_based,mean_squared_difference,100,90,30,MAE,0.7316721947687301,612.6957569122314
User_based,mean_squared_difference,100,90,30,Zero-one,0.07986442731020989,612.6957569122314
User_based,mean_absolute_difference,10,90,30,RMSE,2.8332121711666516,185.66578340530396
User_based,mean_absolute_difference,10,90,30,MAE,2.1340279416176724,185.66578340530396
User_based,mean_absolute_difference,10,90,30,Zero-one,0.08012066435276853,185.66578340530396
User_based,mean_absolute_difference,25,90,30,RMSE,2.3965764523209017,256.4772825241089
User_based,mean_absolute_difference,25,90,30,MAE,1.579386734330459,256.4772825241089
User_based,mean_absolute_difference,25,90,30,Zero-one,0.09905891122551189,256.4772825241089
User_based,mean_absolute_difference,50,90,30,RMSE,1.9938806859969473,373.2971398830414
User_based,mean_absolute_difference,50,90,30,MAE,1.1401497765633333,373.2971398830414
User_based,mean_absolute_difference,50,90,30,Zero-one,0.09520370844883412,373.2971398830414
User_based,mean_absolute_difference,100,90,30,RMSE,1.526499855726876,615.2606468200684
User_based,mean_absolute_difference,100,90,30,MAE,0.7267008950911726,615.2606468200684
User_based,mean_absolute_difference,100,90,30,Zero-one,0.07491439353350882,615.2606468200684
User_based,pearson_correlation,10,90,50,RMSE,2.6502546624667174,242.73766136169434
User_based,pearson_correlation,10,90,50,MAE,2.0869081742192908,242.73766136169434
User_based,pearson_correlation,10,90,50,Zero-one,0.1484974276500257,242.73766136169434
User_based,pearson_correlation,25,90,50,RMSE,2.2338574547811407,315.50145840644836
User_based,pearson_correlation,25,90,50,MAE,1.6435734072161394,315.50145840644836
User_based,pearson_correlation,25,90,50,Zero-one,0.18480503187019526,315.50145840644836
User_based,pearson_correlation,50,90,50,RMSE,1.8999615978710294,431.3927538394928
User_based,pearson_correlation,50,90,50,MAE,1.3344082924666794,431.3927538394928
User_based,pearson_correlation,50,90,50,Zero-one,0.19857615587346228,431.3927538394928
User_based,pearson_correlation,100,90,50,RMSE,1.5170151795533697,672.0938494205475
User_based,pearson_correlation,100,90,50,MAE,1.027454242404596,672.0938494205475
User_based,pearson_correlation,100,90,50,Zero-one,0.18997499221137895,672.0938494205475
User_based,cosine_similarity,10,90,50,RMSE,2.7280622717524046,196.94861030578613
User_based,cosine_similarity,10,90,50,MAE,2.0361043005422075,196.94861030578613
User_based,cosine_similarity,10,90,50,Zero-one,0.13686922694778678,196.94861030578613
User_based,cosine_similarity,25,90,50,RMSE,2.447065726485263,268.3362431526184
User_based,cosine_similarity,25,90,50,MAE,1.7625679739813465,268.3362431526184
User_based,cosine_similarity,25,90,50,Zero-one,0.15623552790010356,268.3362431526184
User_based,cosine_similarity,50,90,50,RMSE,2.211718664920853,391.2587504386902
User_based,cosine_similarity,50,90,50,MAE,1.5663869979646856,391.2587504386902
User_based,cosine_similarity,50,90,50,Zero-one,0.17116020982966076,391.2587504386902
User_based,cosine_similarity,100,90,50,RMSE,1.9368391425622093,625.3243470191956
User_based,cosine_similarity,100,90,50,MAE,1.3472114651177467,625.3243470191956
User_based,cosine_similarity,100,90,50,Zero-one,0.18740264223706035,625.3243470191956
User_based,mean_squared_difference,10,90,50,RMSE,2.799552017846763,185.66807436943054
User_based,mean_squared_difference,10,90,50,MAE,2.083823710330608,185.66807436943054
User_based,mean_squared_difference,10,90,50,Zero-one,0.07963759756826622,185.66807436943054
User_based,mean_squared_difference,25,90,50,RMSE,2.3420348727850397,256.11217761039734
User_based,mean_squared_difference,25,90,50,MAE,1.5175484727782345,256.11217761039734
User_based,mean_squared_difference,25,90,50,Zero-one,0.09729461195826983,256.11217761039734
User_based,mean_squared_difference,50,90,50,RMSE,1.9442155827093548,371.1595346927643
User_based,mean_squared_difference,50,90,50,MAE,1.0955613366903767,371.1595346927643
User_based,mean_squared_difference,50,90,50,Zero-one,0.09801032308042067,371.1595346927643
User_based,mean_squared_difference,100,90,50,RMSE,1.5187430960724038,612.7912611961365
User_based,mean_squared_difference,100,90,50,MAE,0.7262478430958088,612.7912611961365
User_based,mean_squared_difference,100,90,50,Zero-one,0.08108586007426555,612.7912611961365
User_based,mean_absolute_difference,10,90,50,RMSE,2.837754660524913,183.97615122795105
User_based,mean_absolute_difference,10,90,50,MAE,2.139195543441496,183.97615122795105
User_based,mean_absolute_difference,10,90,50,Zero-one,0.07895135690408629,183.97615122795105
User_based,mean_absolute_difference,25,90,50,RMSE,2.374447919580328,257.41136288642883
User_based,mean_absolute_difference,25,90,50,MAE,1.548801068405824,257.41136288642883
User_based,mean_absolute_difference,25,90,50,Zero-one,0.09949647617523977,257.41136288642883
User_based,mean_absolute_difference,50,90,50,RMSE,1.986011736465438,372.51405096054077
User_based,mean_absolute_difference,50,90,50,MAE,1.1336982266083637,372.51405096054077
User_based,mean_absolute_difference,50,90,50,Zero-one,0.10125628352264594,372.51405096054077
User_based,mean_absolute_difference,100,90,50,RMSE,1.5121718002436741,611.3068430423737
User_based,mean_absolute_difference,100,90,50,MAE,0.7187769250100612,611.3068430423737
User_based,mean_absolute_difference,100,90,50,Zero-one,0.07881242474508054,611.3068430423737
Item_based,pearson_correlation,10,30,10,RMSE,2.380311708928909,60.21583795547485
Item_based,pearson_correlation,10,30,10,MAE,1.5954591583800328,60.21583795547485
Item_based,pearson_correlation,10,30,10,Zero-one,0.21608094875421607,60.21583795547485
Item_based,pearson_correlation,25,30,10,RMSE,1.534243075615155,132.51048803329468
Item_based,pearson_correlation,25,30,10,MAE,0.8209761871612871,132.51048803329468
Item_based,pearson_correlation,25,30,10,Zero-one,0.18801000979218802,132.51048803329468
Item_based,pearson_correlation,50,30,10,RMSE,0.6851689457993214,251.40183210372925
Item_based,pearson_correlation,50,30,10,MAE,0.43566123004455587,251.40183210372925
Item_based,pearson_correlation,50,30,10,Zero-one,0.17473615493417474,251.40183210372925
Item_based,pearson_correlation,100,30,10,RMSE,0.7574384029624396,497.35239696502686
Item_based,pearson_correlation,100,30,10,MAE,0.5485596791300233,497.35239696502686
Item_based,pearson_correlation,100,30,10,Zero-one,0.19671417691219673,497.35239696502686
Item_based,cosine_similarity,10,30,10,RMSE,3.167901896995213,59.18458294868469
Item_based,cosine_similarity,10,30,10,MAE,2.661281206747807,59.18458294868469
Item_based,cosine_similarity,10,30,10,Zero-one,0.2260907409422261,59.18458294868469
Item_based,cosine_similarity,25,30,10,RMSE,2.7771806635507614,132.16490364074707
Item_based,cosine_similarity,25,30,10,MAE,2.1405348363863,132.16490364074707
Item_based,cosine_similarity,25,30,10,Zero-one,0.25503209661625503,132.16490364074707
Item_based,cosine_similarity,50,30,10,RMSE,2.185776764767528,251.97853755950928
Item_based,cosine_similarity,50,30,10,MAE,1.466314489006416,251.97853755950928
Item_based,cosine_similarity,50,30,10,Zero-one,0.25992819062125994,251.97853755950928
Item_based,cosine_similarity,100,30,10,RMSE,1.310397791016245,494.2827808856964
Item_based,cosine_similarity,100,30,10,MAE,0.7369954512483287,494.2827808856964
Item_based,cosine_similarity,100,30,10,Zero-one,0.22315308453922314,494.2827808856964
Item_based,mean_squared_difference,10,30,10,RMSE,2.6412220060174807,59.270867586135864
Item_based,mean_squared_difference,10,30,10,MAE,1.867630954845942,59.270867586135864
Item_based,mean_squared_difference,10,30,10,Zero-one,0.20813839625720815,59.270867586135864
Item_based,mean_squared_difference,25,30,10,RMSE,1.8280161028543562,132.1811671257019
Item_based,mean_squared_difference,25,30,10,MAE,1.0183295868960536,132.1811671257019
Item_based,mean_squared_difference,25,30,10,Zero-one,0.1680992275051681,132.1811671257019
Item_based,mean_squared_difference,50,30,10,RMSE,0.6767185472727836,254.39140629768372
Item_based,mean_squared_difference,50,30,10,MAE,0.36338614219529725,254.39140629768372
Item_based,mean_squared_difference,50,30,10,Zero-one,0.1188118811881188,254.39140629768372
Item_based,mean_squared_difference,100,30,10,RMSE,0.688019942642648,492.45752239227295
Item_based,mean_squared_difference,100,30,10,MAE,0.4819204416318446,492.45752239227295
Item_based,mean_squared_difference,100,30,10,Zero-one,0.14416276792514415,492.45752239227295
Item_based,mean_absolute_difference,10,30,10,RMSE,2.864625129242016,59.3539981842041
Item_based,mean_absolute_difference,10,30,10,MAE,2.1941293999733706,59.3539981842041
Item_based,mean_absolute_difference,10,30,10,Zero-one,0.19475573931019474,59.3539981842041
Item_based,mean_absolute_difference,25,30,10,RMSE,1.786511137832984,132.2748589515686
Item_based,mean_absolute_difference,25,30,10,MAE,0.9808143780353045,132.2748589515686
Item_based,mean_absolute_difference,25,30,10,Zero-one,0.17136329017517135,132.2748589515686
Item_based,mean_absolute_difference,50,30,10,RMSE,0.620576196389185,251.10091972351074
Item_based,mean_absolute_difference,50,30,10,MAE,0.3491439940983864,251.10091972351074
Item_based,mean_absolute_difference,50,30,10,Zero-one,0.11979109998911978,251.10091972351074
Item_based,mean_absolute_difference,100,30,10,RMSE,0.7312370081248476,494.5256555080414
Item_based,mean_absolute_difference,100,30,10,MAE,0.5339065376248391,494.5256555080414
Item_based,mean_absolute_difference,100,30,10,Zero-one,0.15721901860515722,494.5256555080414
Item_based,pearson_correlation,10,30,20,RMSE,2.57595097307316,59.55902433395386
Item_based,pearson_correlation,10,30,20,MAE,1.83673807369551,59.55902433395386
Item_based,pearson_correlation,10,30,20,Zero-one,0.21916691372665284,59.55902433395386
Item_based,pearson_correlation,25,30,20,RMSE,1.6006785800410286,131.37432026863098
Item_based,pearson_correlation,25,30,20,MAE,0.8813535274716747,131.37432026863098
Item_based,pearson_correlation,25,30,20,Zero-one,0.19070560332048622,131.37432026863098
Item_based,pearson_correlation,50,30,20,RMSE,0.6864219327417925,250.80545473098755
Item_based,pearson_correlation,50,30,20,MAE,0.44179334595118086,250.80545473098755
Item_based,pearson_correlation,50,30,20,Zero-one,0.1713113944065619,250.80545473098755
Item_based,pearson_correlation,100,30,20,RMSE,0.7616851794396339,493.3390438556671
Item_based,pearson_correlation,100,30,20,MAE,0.5549180028945084,493.3390438556671
Item_based,pearson_correlation,100,30,20,Zero-one,0.19073030931910268,493.3390438556671
Item_based,cosine_similarity,10,30,20,RMSE,3.065400340321073,59.25999879837036
Item_based,cosine_similarity,10,30,20,MAE,2.514199969012478,59.25999879837036
Item_based,cosine_similarity,10,30,20,Zero-one,0.2412540764897717,59.25999879837036
Item_based,cosine_similarity,25,30,20,RMSE,2.4873343185291907,131.56031823158264
Item_based,cosine_similarity,25,30,20,MAE,1.7746770125590328,131.56031823158264
Item_based,cosine_similarity,25,30,20,Zero-one,0.2526188358533452,131.56031823158264
Item_based,cosine_similarity,50,30,20,RMSE,2.0214646890570926,252.0710518360138
Item_based,cosine_similarity,50,30,20,MAE,1.285946367471887,252.0710518360138
Item_based,cosine_similarity,50,30,20,Zero-one,0.25392825378001777,252.0710518360138
Item_based,cosine_similarity,100,30,20,RMSE,1.416168064431598,494.7665593624115
Item_based,cosine_similarity,100,30,20,MAE,0.8166226100991589,494.7665593624115
Item_based,cosine_similarity,100,30,20,Zero-one,0.23932700859768752,494.7665593624115
Item_based,mean_squared_difference,10,30,20,RMSE,2.760680389230779,59.60026168823242
Item_based,mean_squared_difference,10,30,20,MAE,2.0459052622260376,59.60026168823242
Item_based,mean_squared_difference,10,30,20,Zero-one,0.20602332246269395,59.60026168823242
Item_based,mean_squared_difference,25,30,20,RMSE,2.0153052136967946,132.696879863739
Item_based,mean_squared_difference,25,30,20,MAE,1.1980998427912466,132.696879863739
Item_based,mean_squared_difference,25,30,20,Zero-one,0.19082913331356854,132.696879863739
Item_based,mean_squared_difference,50,30,20,RMSE,1.090308372479752,254.02256059646606
Item_based,mean_squared_difference,50,30,20,MAE,0.5503904542952273,254.02256059646606
Item_based,mean_squared_difference,50,30,20,Zero-one,0.1548819053266133,254.02256059646606
Item_based,mean_squared_difference,100,30,20,RMSE,0.696158448088701,494.8267526626587
Item_based,mean_squared_difference,100,30,20,MAE,0.4853782861703132,494.8267526626587
Item_based,mean_squared_difference,100,30,20,Zero-one,0.15972428105544026,494.8267526626587
Item_based,mean_absolute_difference,10,30,20,RMSE,2.71674690598884,58.06103777885437
Item_based,mean_absolute_difference,10,30,20,MAE,1.9774507297201303,58.06103777885437
Item_based,mean_absolute_difference,10,30,20,Zero-one,0.1994515268307145,58.06103777885437
Item_based,mean_absolute_difference,25,30,20,RMSE,2.0116687459167744,131.67161893844604
Item_based,mean_absolute_difference,25,30,20,MAE,1.1951819183092254,131.67161893844604
Item_based,mean_absolute_difference,25,30,20,Zero-one,0.1854926376124123,131.67161893844604
Item_based,mean_absolute_difference,50,30,20,RMSE,1.0552854062943837,253.82962656021118
Item_based,mean_absolute_difference,50,30,20,MAE,0.539413901794641,253.82962656021118
Item_based,mean_absolute_difference,50,30,20,Zero-one,0.15520308330862734,253.82962656021118
Item_based,mean_absolute_difference,100,30,20,RMSE,0.7277009260521516,493.0249984264374
Item_based,mean_absolute_difference,100,30,20,MAE,0.5241548819719645,493.0249984264374
Item_based,mean_absolute_difference,100,30,20,Zero-one,0.16703725664591362,493.0249984264374
Item_based,pearson_correlation,10,30,30,RMSE,2.502785478479434,59.6360228061676
Item_based,pearson_correlation,10,30,30,MAE,1.745616471627896,59.6360228061676
Item_based,pearson_correlation,10,30,30,Zero-one,0.20775569669239,59.6360228061676
Item_based,pearson_correlation,25,30,30,RMSE,1.543649211014478,130.64879322052002
Item_based,pearson_correlation,25,30,30,MAE,0.8402423357006328,130.64879322052002
Item_based,pearson_correlation,25,30,30,Zero-one,0.18425186095745408,130.64879322052002
Item_based,pearson_correlation,50,30,30,RMSE,0.682776165397913,253.5737030506134
Item_based,pearson_correlation,50,30,30,MAE,0.43670554834695313,253.5737030506134
Item_based,pearson_correlation,50,30,30,Zero-one,0.16926176329987025,253.5737030506134
Item_based,pearson_correlation,100,30,30,RMSE,0.7562894369515822,497.3346185684204
Item_based,pearson_correlation,100,30,30,MAE,0.54496788041248,497.3346185684204
Item_based,pearson_correlation,100,30,30,Zero-one,0.19120626465432858,497.3346185684204
Item_based,cosine_similarity,10,30,30,RMSE,3.1798584376802,62.73732781410217
Item_based,cosine_similarity,10,30,30,MAE,2.6824242082505396,62.73732781410217
Item_based,cosine_similarity,10,30,30,Zero-one,0.22630836121924014,62.73732781410217
Item_based,cosine_similarity,25,30,30,RMSE,2.6804194881020464,133.0964753627777
Item_based,cosine_similarity,25,30,30,MAE,2.0173379907592515,133.0964753627777
Item_based,cosine_similarity,25,30,30,Zero-one,0.25414874001229254,133.0964753627777
Item_based,cosine_similarity,50,30,30,RMSE,2.1457309252334755,250.4191188812256
Item_based,cosine_similarity,50,30,30,MAE,1.420602138416491,250.4191188812256
Item_based,cosine_similarity,50,30,30,Zero-one,0.24548703589883675,250.4191188812256
Item_based,cosine_similarity,100,30,30,RMSE,1.5194343650096394,489.0659976005554
Item_based,cosine_similarity,100,30,30,MAE,0.8917088054995548,489.0659976005554
Item_based,cosine_similarity,100,30,30,Zero-one,0.2349245373215871,489.0659976005554
Item_based,mean_squared_difference,10,30,30,RMSE,2.636823101965704,59.36331486701965
Item_based,mean_squared_difference,10,30,30,MAE,1.8798753053869386,59.36331486701965
Item_based,mean_squared_difference,10,30,30,Zero-one,0.1980696123289854,59.36331486701965
Item_based,mean_squared_difference,25,30,30,RMSE,1.8275143339072841,132.9198648929596
Item_based,mean_squared_difference,25,30,30,MAE,1.0383965403432065,132.9198648929596
Item_based,mean_squared_difference,25,30,30,Zero-one,0.169193471283207,132.9198648929596
Item_based,mean_squared_difference,50,30,30,RMSE,0.7051595561596358,251.01035261154175
Item_based,mean_squared_difference,50,30,30,MAE,0.38165194948504005,251.01035261154175
Item_based,mean_squared_difference,50,30,30,Zero-one,0.12152564365225706,251.01035261154175
